id,category,title,detail_url,caption,page_1,page_2,page_3,page_4,page_5
microstructure-diagram-080,Micro Structures,Plant Chloroplast Grana And Stroma Lamellae Cross-view,https://figpad.ai/scientific-visualization/plant-chloroplast-grana-stroma-botanical-field-guide-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/microstructure-diagram/080-plant-chloroplast-grana-and-stroma-lamellae-cross-view/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/microstructure-diagram/080-plant-chloroplast-grana-and-stroma-lamellae-cross-view/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/microstructure-diagram/080-plant-chloroplast-grana-and-stroma-lamellae-cross-view/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/microstructure-diagram/080-plant-chloroplast-grana-and-stroma-lamellae-cross-view/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/microstructure-diagram/080-plant-chloroplast-grana-and-stroma-lamellae-cross-view/05_cta.png
microstructure-diagram-081,Micro Structures,Gram-positive Versus Gram-negative Bacterial Envelope Comparison,https://figpad.ai/scientific-visualization/gram-positive-versus-gram-3d-cutaway-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/microstructure-diagram/081-gram-positive-versus-gram-negative-bacterial-envelope-comparison/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/microstructure-diagram/081-gram-positive-versus-gram-negative-bacterial-envelope-comparison/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/microstructure-diagram/081-gram-positive-versus-gram-negative-bacterial-envelope-comparison/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/microstructure-diagram/081-gram-positive-versus-gram-negative-bacterial-envelope-comparison/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/microstructure-diagram/081-gram-positive-versus-gram-negative-bacterial-envelope-comparison/05_cta.png
microstructure-diagram-082,Micro Structures,Kidney Glomerulus Filtration Barrier Microanatomy,https://figpad.ai/scientific-visualization/kidney-glomerulus-filtration-barrier-soft-biomedical-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/microstructure-diagram/082-kidney-glomerulus-filtration-barrier-microanatomy/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/microstructure-diagram/082-kidney-glomerulus-filtration-barrier-microanatomy/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/microstructure-diagram/082-kidney-glomerulus-filtration-barrier-microanatomy/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/microstructure-diagram/082-kidney-glomerulus-filtration-barrier-microanatomy/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/microstructure-diagram/082-kidney-glomerulus-filtration-barrier-microanatomy/05_cta.png
network-diagram-083,Systems & Networks,Transformer Model Architecture With Attention And Feed-forward Blocks,https://figpad.ai/scientific-visualization/transformer-model-architecture-attention-schematic-minimal,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/083-transformer-model-architecture-with-attention-and-feed-forward-blocks/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/083-transformer-model-architecture-with-attention-and-feed-forward-blocks/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/083-transformer-model-architecture-with-attention-and-feed-forward-blocks/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/083-transformer-model-architecture-with-attention-and-feed-forward-blocks/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/083-transformer-model-architecture-with-attention-and-feed-forward-blocks/05_cta.png
network-diagram-084,Systems & Networks,Protein-protein Interaction Network With Modular Hubs,https://figpad.ai/scientific-visualization/protein-protein-interaction-network-clean-vector,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/084-protein-protein-interaction-network-with-modular-hubs/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/084-protein-protein-interaction-network-with-modular-hubs/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/084-protein-protein-interaction-network-with-modular-hubs/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/084-protein-protein-interaction-network-with-modular-hubs/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/084-protein-protein-interaction-network-with-modular-hubs/05_cta.png
network-diagram-085,Systems & Networks,Clinical Data Lakehouse Architecture With ETL And Feature Store,https://figpad.ai/scientific-visualization/clinical-data-lakehouse-architecture-isometric-technical,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/085-clinical-data-lakehouse-architecture-with-etl-and-feature-store/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/085-clinical-data-lakehouse-architecture-with-etl-and-feature-store/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/085-clinical-data-lakehouse-architecture-with-etl-and-feature-store/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/085-clinical-data-lakehouse-architecture-with-etl-and-feature-store/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/085-clinical-data-lakehouse-architecture-with-etl-and-feature-store/05_cta.png
network-diagram-086,Systems & Networks,Microservice System Topology With Gateway And Async Messaging,https://figpad.ai/scientific-visualization/microservice-system-topology-gateway-scientific-engraving-monochrome,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/086-microservice-system-topology-with-gateway-and-async-messaging/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/086-microservice-system-topology-with-gateway-and-async-messaging/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/086-microservice-system-topology-with-gateway-and-async-messaging/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/086-microservice-system-topology-with-gateway-and-async-messaging/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/086-microservice-system-topology-with-gateway-and-async-messaging/05_cta.png
network-diagram-087,Systems & Networks,Metabolic Network Map Linking Glycolysis And TCA Cycle,https://figpad.ai/scientific-visualization/metabolic-network-map-linking-schematic-minimal,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/087-metabolic-network-map-linking-glycolysis-and-tca-cycle/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/087-metabolic-network-map-linking-glycolysis-and-tca-cycle/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/087-metabolic-network-map-linking-glycolysis-and-tca-cycle/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/087-metabolic-network-map-linking-glycolysis-and-tca-cycle/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/087-metabolic-network-map-linking-glycolysis-and-tca-cycle/05_cta.png
network-diagram-088,Systems & Networks,IoT Monitoring Architecture From Edge Sensors To Cloud Analytics,https://figpad.ai/scientific-visualization/iot-monitoring-architecture-from,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/088-iot-monitoring-architecture-from-edge-sensors-to-cloud-analytics/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/088-iot-monitoring-architecture-from-edge-sensors-to-cloud-analytics/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/088-iot-monitoring-architecture-from-edge-sensors-to-cloud-analytics/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/088-iot-monitoring-architecture-from-edge-sensors-to-cloud-analytics/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/088-iot-monitoring-architecture-from-edge-sensors-to-cloud-analytics/05_cta.png
network-diagram-089,Systems & Networks,Transformer Model Architecture With Attention And Feed-forward Blocks,https://figpad.ai/scientific-visualization/transformer-model-architecture-attention-isometric-technical,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/089-transformer-model-architecture-with-attention-and-feed-forward-blocks/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/089-transformer-model-architecture-with-attention-and-feed-forward-blocks/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/089-transformer-model-architecture-with-attention-and-feed-forward-blocks/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/089-transformer-model-architecture-with-attention-and-feed-forward-blocks/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/089-transformer-model-architecture-with-attention-and-feed-forward-blocks/05_cta.png
network-diagram-090,Systems & Networks,Protein-protein Interaction Network With Modular Hubs,https://figpad.ai/scientific-visualization/protein-protein-interaction-network-scientific-engraving-monochrome,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/090-protein-protein-interaction-network-with-modular-hubs/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/090-protein-protein-interaction-network-with-modular-hubs/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/090-protein-protein-interaction-network-with-modular-hubs/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/090-protein-protein-interaction-network-with-modular-hubs/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/090-protein-protein-interaction-network-with-modular-hubs/05_cta.png
network-diagram-091,Systems & Networks,Clinical Data Lakehouse Architecture With ETL And Feature Store,https://figpad.ai/scientific-visualization/clinical-data-lakehouse-architecture-schematic-minimal,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/091-clinical-data-lakehouse-architecture-with-etl-and-feature-store/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/091-clinical-data-lakehouse-architecture-with-etl-and-feature-store/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/091-clinical-data-lakehouse-architecture-with-etl-and-feature-store/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/091-clinical-data-lakehouse-architecture-with-etl-and-feature-store/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/091-clinical-data-lakehouse-architecture-with-etl-and-feature-store/05_cta.png
network-diagram-092,Systems & Networks,Microservice System Topology With Gateway And Async Messaging,https://figpad.ai/scientific-visualization/microservice-system-topology-gateway-clean-vector,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/092-microservice-system-topology-with-gateway-and-async-messaging/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/092-microservice-system-topology-with-gateway-and-async-messaging/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/092-microservice-system-topology-with-gateway-and-async-messaging/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/092-microservice-system-topology-with-gateway-and-async-messaging/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/092-microservice-system-topology-with-gateway-and-async-messaging/05_cta.png
network-diagram-093,Systems & Networks,Transformer Model Architecture With Attention And Feed-forward Blocks,https://figpad.ai/scientific-visualization/transformer-model-architecture-attention-schematic-minimal-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/093-transformer-model-architecture-with-attention-and-feed-forward-blocks/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/093-transformer-model-architecture-with-attention-and-feed-forward-blocks/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/093-transformer-model-architecture-with-attention-and-feed-forward-blocks/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/093-transformer-model-architecture-with-attention-and-feed-forward-blocks/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/093-transformer-model-architecture-with-attention-and-feed-forward-blocks/05_cta.png
network-diagram-094,Systems & Networks,Protein-protein Interaction Network With Modular Hubs,https://figpad.ai/scientific-visualization/protein-protein-interaction-network-clean-vector-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/094-protein-protein-interaction-network-with-modular-hubs/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/094-protein-protein-interaction-network-with-modular-hubs/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/094-protein-protein-interaction-network-with-modular-hubs/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/094-protein-protein-interaction-network-with-modular-hubs/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/094-protein-protein-interaction-network-with-modular-hubs/05_cta.png
network-diagram-095,Systems & Networks,Clinical Data Lakehouse Architecture With ETL And Feature Store,https://figpad.ai/scientific-visualization/clinical-data-lakehouse-architecture-isometric-technical-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/095-clinical-data-lakehouse-architecture-with-etl-and-feature-store/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/095-clinical-data-lakehouse-architecture-with-etl-and-feature-store/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/095-clinical-data-lakehouse-architecture-with-etl-and-feature-store/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/095-clinical-data-lakehouse-architecture-with-etl-and-feature-store/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/095-clinical-data-lakehouse-architecture-with-etl-and-feature-store/05_cta.png
network-diagram-096,Systems & Networks,Microservice System Topology With Gateway And Async Messaging,https://figpad.ai/scientific-visualization/microservice-system-topology-gateway-scientific-engraving-monochrome-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/096-microservice-system-topology-with-gateway-and-async-messaging/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/096-microservice-system-topology-with-gateway-and-async-messaging/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/096-microservice-system-topology-with-gateway-and-async-messaging/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/096-microservice-system-topology-with-gateway-and-async-messaging/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/096-microservice-system-topology-with-gateway-and-async-messaging/05_cta.png
network-diagram-097,Systems & Networks,Metabolic Network Map Linking Glycolysis And TCA Cycle,https://figpad.ai/scientific-visualization/metabolic-network-map-linking-schematic-minimal-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/097-metabolic-network-map-linking-glycolysis-and-tca-cycle/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/097-metabolic-network-map-linking-glycolysis-and-tca-cycle/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/097-metabolic-network-map-linking-glycolysis-and-tca-cycle/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/097-metabolic-network-map-linking-glycolysis-and-tca-cycle/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/network-diagram/097-metabolic-network-map-linking-glycolysis-and-tca-cycle/05_cta.png
journal-cover-098,Journal Covers,DNA Helicase Unwinding Chromatin Under Dramatic Molecular Lighting,https://figpad.ai/scientific-visualization/dna-helicase-unwinding-chromatin-journal-cover-cinematic,"Journal-cover style, but built from a prompt. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.",/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/098-dna-helicase-unwinding-chromatin-under-dramatic-molecular-lighting/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/098-dna-helicase-unwinding-chromatin-under-dramatic-molecular-lighting/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/098-dna-helicase-unwinding-chromatin-under-dramatic-molecular-lighting/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/098-dna-helicase-unwinding-chromatin-under-dramatic-molecular-lighting/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/098-dna-helicase-unwinding-chromatin-under-dramatic-molecular-lighting/05_cta.png
journal-cover-099,Journal Covers,Brain-wide Connectome Rendered As Luminous Neural Constellations,https://figpad.ai/scientific-visualization/brain-wide-connectome-rendered-watercolor-texture-ink-line,"Journal-cover style, but built from a prompt. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.",/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/099-brain-wide-connectome-rendered-as-luminous-neural-constellations/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/099-brain-wide-connectome-rendered-as-luminous-neural-constellations/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/099-brain-wide-connectome-rendered-as-luminous-neural-constellations/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/099-brain-wide-connectome-rendered-as-luminous-neural-constellations/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/099-brain-wide-connectome-rendered-as-luminous-neural-constellations/05_cta.png
journal-cover-100,Journal Covers,Deep-sea Hydrothermal Vent Ecosystem With Bioluminescent Species,https://figpad.ai/scientific-visualization/deep-sea-hydrothermal-vent-soft-biomedical,"Journal-cover style, but built from a prompt. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.",/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/100-deep-sea-hydrothermal-vent-ecosystem-with-bioluminescent-species/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/100-deep-sea-hydrothermal-vent-ecosystem-with-bioluminescent-species/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/100-deep-sea-hydrothermal-vent-ecosystem-with-bioluminescent-species/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/100-deep-sea-hydrothermal-vent-ecosystem-with-bioluminescent-species/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/100-deep-sea-hydrothermal-vent-ecosystem-with-bioluminescent-species/05_cta.png
journal-cover-101,Journal Covers,Stem-cell Differentiation Tree Radiating Into Organ Lineages,https://figpad.ai/scientific-visualization/stem-cell-differentiation-tree-scientific-engraving-monochrome,"Journal-cover style, but built from a prompt. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.",/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/101-stem-cell-differentiation-tree-radiating-into-organ-lineages/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/101-stem-cell-differentiation-tree-radiating-into-organ-lineages/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/101-stem-cell-differentiation-tree-radiating-into-organ-lineages/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/101-stem-cell-differentiation-tree-radiating-into-organ-lineages/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/101-stem-cell-differentiation-tree-radiating-into-organ-lineages/05_cta.png
journal-cover-102,Journal Covers,Nanorobots Targeting Tumor Microenvironment Inside Blood Vessels,https://figpad.ai/scientific-visualization/nanorobots-targeting-tumor-microenvironment-journal-cover-cinematic,"Journal-cover style, but built from a prompt. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.",/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/102-nanorobots-targeting-tumor-microenvironment-inside-blood-vessels/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/102-nanorobots-targeting-tumor-microenvironment-inside-blood-vessels/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/102-nanorobots-targeting-tumor-microenvironment-inside-blood-vessels/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/102-nanorobots-targeting-tumor-microenvironment-inside-blood-vessels/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/102-nanorobots-targeting-tumor-microenvironment-inside-blood-vessels/05_cta.png
journal-cover-103,Journal Covers,Quantum-inspired Molecular Orbitals Over Abstract Crystal Lattice,https://figpad.ai/scientific-visualization/quantum-inspired-molecular-orbitals,"Journal-cover style, but built from a prompt. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.",/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/103-quantum-inspired-molecular-orbitals-over-abstract-crystal-lattice/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/103-quantum-inspired-molecular-orbitals-over-abstract-crystal-lattice/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/103-quantum-inspired-molecular-orbitals-over-abstract-crystal-lattice/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/103-quantum-inspired-molecular-orbitals-over-abstract-crystal-lattice/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/103-quantum-inspired-molecular-orbitals-over-abstract-crystal-lattice/05_cta.png
journal-cover-104,Journal Covers,DNA Helicase Unwinding Chromatin Under Dramatic Molecular Lighting,https://figpad.ai/scientific-visualization/dna-helicase-unwinding-chromatin-soft-biomedical,"Journal-cover style, but built from a prompt. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.",/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/104-dna-helicase-unwinding-chromatin-under-dramatic-molecular-lighting/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/104-dna-helicase-unwinding-chromatin-under-dramatic-molecular-lighting/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/104-dna-helicase-unwinding-chromatin-under-dramatic-molecular-lighting/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/104-dna-helicase-unwinding-chromatin-under-dramatic-molecular-lighting/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/104-dna-helicase-unwinding-chromatin-under-dramatic-molecular-lighting/05_cta.png
journal-cover-105,Journal Covers,Brain-wide Connectome Rendered As Luminous Neural Constellations,https://figpad.ai/scientific-visualization/brain-wide-connectome-rendered-scientific-engraving-monochrome,"Journal-cover style, but built from a prompt. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.",/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/105-brain-wide-connectome-rendered-as-luminous-neural-constellations/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/105-brain-wide-connectome-rendered-as-luminous-neural-constellations/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/105-brain-wide-connectome-rendered-as-luminous-neural-constellations/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/105-brain-wide-connectome-rendered-as-luminous-neural-constellations/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/105-brain-wide-connectome-rendered-as-luminous-neural-constellations/05_cta.png
